Menu,Ingredient,Recipe
수프도 집에서 쉽게! 양파 수프,"['자두4개', '토마토1개', '빨강파프리카1/2개', '양파1/6개', '마늘1/2개', '레몬1/4개', '플레인요거트2숟가락', '올리고당1+1/2숟가락', '소금약간', '애플민트약간']","['양파는 0.5cm 정도의 두께로 채 썰어주세요.', '냄비가 양파가 투명하게 질 정도로 볶은 뒤 우유를 넣고 함께 끓여주세요.', '2)의 끓인 재료를 찹쌀가루(또는 찬밥)와 함께 믹서기에 넣고 곱게 갈아주세요.', '곱게 간 재료를 냄비에 다시 넣어 한소끔 끓이고 연두로 간을 맞춰 완성해주세요.']"
조개살이 쫄깃♥클램차우더,"['크래미200g', '표고버섯1개', '팽이버섯1/2개', '대파1/3개', '계란2개', '다시멸치팩1개', '물1.2L', '식용유3T', '굴소스1T', '국간장1T', '물2T', '전분가루1T', '소금약간', '후춧가루약간']","['냄비에 올리브유를 조금 두르고 바지락을 넣고 화이트 와인을 넣어 살짝 볶다가 물 2종이컵을 넣어 조개의 입이 벌어질 때까지 끓인다.', '조개는 건져내어 살만 발라내고 조개를 끓인 물은 버리지 않는다.', '예열된 팬에 올리브유를 두르고 양파, 감자 순서로 볶는다.', '볶은 채소에 조개육수를 넣어 한소끔 끓인다.', '핸드 블렌더로 곱게 간 후 우유와 생크림을 넣어 끓인다.', '소금, 후추로 간을 하고 발라놓은 바지락 살을 넣어 불을 끈다.– 소금은 기호에 따라 추가해 주세요.', '그릇에 담고 삶아 준비한 조개살을 올려 완성한다.']"
뷰코 코코넛 브로콜리 스프,"['양파1/2개', '당근2/3개', '샐러리1개', '애호박2/3개', '토마토1개', '병아리콩1/2종이컵', '코코넛오일1숟가락', '월계수잎2장', '파슬리가루1숟가락', '바질가루1꼬집', '올리브유살짝', '소금1꼬집', '후추1꼬집']","['브로콜리를 다듬어준 뒤 데쳐주세요.', '감자와 양파는 큼직하게 썰어주세요.', '후라이팬에 버터를 넣고 녹여준뒤 다진 마늘을 살짝 볶아주세요.', '감자, 양파, 브로콜리를 넣고 볶아주세요.', '블랜더에 치킨육수와 볶은 재료를 넣고 갈아주세요.', '후라이팬에 갈아준 재료를 넣고 중간불에서 끓여주세요.들러붙지 않게 살살 저어주세요.', '뷰코 코코넛 밀크 프리미엄을 넣고 저어가며 끓여주세요.', '소금, 후추로 간을 맞춰 준뒤 파마산 치즈가루를 넣어주세요.', '식빵은 먹기 좋은 한입크기로 잘라 살짝 구워 주세요.', '스프를 접시에 담고 구워준 식빵을 얹어주세요.']"
이나영 다이어트식단 토마토양파스테이크 토마토스튜만들기 ⓦ인스턴트팟,"['표고버섯1~2개', '양파1/4개', '목이버섯소량', '계란2개', '게맛살2개', '치킨육수600ml', '간장1/2큰술', '굴소스1/2큰술', '녹말물적당량', '소금약간', '후추약간']","['여기에 먹기 전 버터 한 조각을 더하면 풍미도 더해지고 한결 더 부드럽게 맛있게 먹을 수 있어요.간은 전혀 안 하니까 건강한 맛이라고 생각하시면 됩니다.저 정말 절실하게 빼고 싶거든요.그래서 1일 1식 하는데 요식단과 귀리밥 한 끼를 번갈아 먹고 있어요.물론 걷기 운동도 시작했어요.', '-재료-토마토 5개양파 5개소고기 등심 400g이 양이 4~5번 먹을 양인데 전 더 넉넉히 준비했어요.넉넉한 양을 만들어서 1인분씩 덜어 냉동시켜놓았다가 전자레인지에 데워 먹고 있어요.냄비에 하실 경우 양파와 토마토는 잘게 칼질을 해주시는 게 좋아요.전 멀티쿠커 인스턴트팟을 사용해서 듬성듬성 잘 라 준비했어요.', '양파는 잘라 준비해 주세요.', '전 양파 6개를 썰었는데 눈물 콧물 난리 난리 ㅋㅋㅋ', '등심은 힘줄과 지방을 제거해 주는 게 정석인데 전 그냥 다 썼어요.', '달궈진 팬 센 불에 육즙이 가둬지도록 앞뒤로 구워냅니다.오래 굽지 않아요.고기 잡내 날리고, 겉면만 익혀주면 됩니다.', '그리고 잘게 썰어 준비해 주세요.', '토마토는 씻어 열십자를 내어 끓는 물에 살짝 데치듯 넣었다 빼주세요.', '살짝 데친 토마토 껍질을 벗겨 준비합니다.', '껍질 벗긴 토마토는 잘게 썰어주세요.', '양파, 토마토, 등심 손질이 끝나면 끓여주기만 하면 OK~!', '양파, 토마토, 스테이크 순으로 켜켜이 넣어주고 중간 불로 은근히 조려주세요.', '이때 물은 넣지 않아요.양파와 토마토에서 충분히 수분이 나와서 토마토 스튜가 된답니다.냄비에 끓일떄도 마찬가지예요. 중불로 저어가며 끓여주고 물은 넣지 않아요', '전 멀티쿠커 국/수프 모드로 2시간 맞췄어요.', '2시간 푹 끓여진 후 압력을 빼고 토마토 스튜 확인!정말 잘 익었더라고요.', '한번 골고루 저어주면 진한 이나영, 원빈의 다이어트 식단 떠먹는 스테이크 토마토 양파 스테이크예요.간을 하지 않았지만 토마토와 양파의 단맛이 느껴져서 전 먹을만 한데 호불호가 갈릴 수도 있을 것 같아요.저탄고지 다이어트하시는 분들에겐 좋은 식단이 되지 않을까 싶어요.', '원래는 이대로 먹지만 전 한 가지 더해서 먹어요.먹기 전에 버터 한 조각을 넣어 저탄고지 레시피로 살짝 변형해서~!버터 한 조각이 토마토 스튜를 정말 풍미 있게 만들어줘서 맛있게 먹을 수 있어요.', '소분하고 그날 먹을 건 냄비에 덜어놓았어요.']"
[야채카레 만드는 법]고구마 옥수수콘도 넣은 맛있는 야채카레 레시피!!,"['흑토마토20개', '청양고추2개', '양파1/2개', '식빵1장', '기버터1큰술', '다진마늘1큰술', '허브솔트약간\u200b']","['고구마, 당근, 감자, 양파를 씻어서 준비해 주세요. 옥수수콘은 체에 밭쳐 물기를 제거해 주세요.', '고구마를 썰어 주세요.', '당근을 썰어 주세요.', '감자를 썰어 주세요.', '양파를 썰어 주세요.', '보울에 카레 3국자를 담아 주세요.', '물 2컵을 부어 주세요.', '카레가루가 뭉치지 않도록 거품기로 잘 저어 주세요.', '냄비에 고구마, 당근, 감자, 양파를 넣고 식용유를 둘러 주세요.', '센 불에서 3분 동안 볶아 주세요.', '야채가 노릇노릇해지면 물 2대접반(7~8컵 정도)을 넣고 센불에서 7분, 중불에서 3분 동안 끓여 주세요.', '불을 약불로 바꾸고 물에 개어 놓은 카레를 넣어 주세요.', '바닥이 눌어붙지 않도록 중간 중간 저어 주세요.', '농도가 걸쭉해지고 야채가 다 익으면 옥수수콘을 넣어 주세요.', '이렇게 맛있는 야채카레가 완성되었답니다.']"
초당옥수수로 만든 옥수수스프 맛있어요,"['버터2큰술', '밀가루2큰술', '우유1+1/2컵', '캔옥수수195g', '설탕3큰술', '후추약간', '파슬리가루약간']","['요즘 초당옥수수 많이들 드시지요달큼하고 아삭하고 맛있는 초당 옥수수를 칼이나 포크로 알알이 떼어줍니다', '통조림 옥수수 콘이 아닌 제철 초당옥수수로 끓인 옥수수 수프라 부드럽고 더욱 맛있어요', '팬에 버터를 녹여주고 양파는 채 썰어줍니다', '채 썬 양파를 볶아줍니다', '믹서기에 옥수수와 버터에 볶은 양파를 넣고 우유 1컵을 부어줍니다', '갈아놓은 재료는 팬에 끓여줍니다소금으로 간을 해줍니다', '마지막에 생크림을 넣고 잘 섞어주면 고소하고 부드러운 옥수수 수프 완성입니다', '크루통 만들기크루통은 식빵 조각을 굽거나 튀겨서 만든 것으로 바삭한 느낌과 고소한 맛이 음식의 맛을 살려주지요올리브유를 두른 팬에 식빵을 바삭하게 구워줍니다식빵을 잘라서 굽는 것보다 그대로 구운 다음 가위로 잘라주는 게 쉽고 빨라요', '완성 그릇에 수프를 뜬 다음 크루통을 올리고 파슬리가루 솔솔 뿌려주면 맛있는초당옥수수 수프 완성입니다']"
건강식.양송이스프 오트밀,"['양파500g', '새우5마리', '물2컵', '올리브유3큰술', '밀가루1큰술', '소금1작은술', '후추약간']","['위에 재료를 준비하세요', '딸기를 썰어 주세요', '양송이 스프를 끓여 주세여', '우유를 넣어주세요', '4에 오트밀을 넣고끓여 주세요', '오트밀을 그릇에 넣어 주세요', '6에 견과류 딸기로 가니쉬할것 해 주세요']"
감자스프 5분 만에 끓이는 건조감자플레이크,"['닭안심300g', '파스타면100g', '양파1개', '마늘7알', '당근1개', '샐러리3대', '미림1숟가락', '치킨스톡480ml', '소금약간', '후추약간', '월계수잎']","['건조감자플레이크는 이렇게 생겼어요. 화이트 초콜릿을 얇게 밀어놓은 거 같죠. 이렇게 생긴 것이 감자라지요. ', ' 우유에 버터 한 조각을 넣고 끓여줍니다. 우유가 없으시다면 물도 OK~ ', ' 건조감자플레이크를 넣고 저어줍니다. ', ' 싱거우니까 소금으로 밑간을 해줍니다. 5분이면 감자스프 만들기 너무 쉽죠? ', ' 감자스프에 가루 후추를 뿌리셔도 되고 저는 통후추 갈아서 넣어줬습니다. ']"
밥솥 콩가루 생크림스프,"['밤호박600g', '양파1개', '올리브유3밥숟가락', '버터30g', '우유700ml', '밀가루1밥숟가락', '소금약간']","['물에 잘 개어질 수있는 콩가루나 미숫가루 3T에 생크림100ml, 우유100ml, 소금1/2t, 파슬리가루를 넣고', '고루 저어서 재가열 9분해주세요', '다됐어요 :)', '옮겨 담아서 파슬리 솔솔 뿌리시고 맛있게 드세요']"
#2정식품 콩국물로 만들어 고소함 두 배 고구마스프,"['당근200g', '물1컵', '치킨스톡1개', '소금적당량', '후추적당량', '우유1.5~2컵', '버터1작은술']","['팬에 버터를 넣고 녹기 시작할 때 채 썬 양파를 넣어 갈색 캬라멜화 될때까지 볶아줘요', '양파가 갈색으로 변하기 시작할 때 익혀둔 고구마를 넣어 으깨 함께 살짝만 볶아줍니다.', '콩국물을 300ml넣어 한소끔 끓여준 후', '끓인 재료를 믹서기에 넣고 곱게 갈아준다', '곱게 갈아낸 재료는 다ㅣ 냄비에 옮긴 후 소금과 후추로 간을 해 준 후 약불에서 저어가며 끓여준다', '마지막으로 부드러운 목넘김을 위해 치즈 한장을 넣어 녹이며 끓여내면 끝~']"
캐슈넛 넣은 감자국 감자스프 만들기,"['옥수수알1컵', '감자2개', '양파1개', '썬마늘1컵', '우유1컵', '치즈1~2장', '생수1/2컵', '버터2술', '파마산치즈약간', '파슬리가루적당', '소금1~2작은술', '식빵1쪽']","['다시마와 표고버섯은저녁에 생수에 담가 다시마 표고 물을 준비합니다표고는 건져 다른 요리할 때이용하면 됩니다', '캐슈넛은 다시마 표고 물 한 컵에20분 정도 담갔다가 다시마물과 함께미니믹서에 갈아서 준비한다', '감자 껍질을 벗기고 먹기 좋은 크기로 썰어 준다', '썰어 놓은 감자와 양파를 썰어서 다시마물 4컵을 넣고소금으로 간을 맞추고끓여준다', '감자가 푹 익으면 갈아 놓은 캐슈넛을 넣고 한소끔 끓여주면됩니다', '고소하고 든든한 감자국 감자스프 만들기 완성입니다', '감자국을 믹서에 갈면아주 훌륭한감자수프가 완성됩니다간혹 캐슈넛 알러지가 있는 사람이 있는데 그런 분들은 주의해야 합니다']"
아침 대용으로 든든한 양배추 야채 컵 수프,"['고구마3개', '양파1/2개', '우유1종이컵', '치즈가루1스푼', '소금2꼬집', '버터1조각', '물1종이컵']","['양배추는 0.3cm, 당근은 얇게 채 썰고 실파는 송송 썰어주세요.', '유리컵에 준비한 재료와 연두 순, 엑스트라 오일을 넣어주세요.', '2)의 유리컵을 랩으로 싼 뒤, 구멍을 살짝 내어 전자레인지에 3분간 돌려 완성해주세요.전자레인지']"
뜨끈한 한그릇 요리 감자스프.,"['단호박1개', '우유1.5컵', '밀가루1숟가락', '모짜렐라치즈약간', '버터2숟가락', '소금1/4숟가락', '파슬리가루약간']","['감자와 양파는 적당한 크기로 썰어 준비 합니다.양파는 감자양의 반정도로 하시면 되요.', '프라이팬에 버터 조금 넣고 양파를 볶아 줍니다.양파의 단맛이 잘 우러나오도록 약불로 양파가 투명해질때까지 볶아 주시면 됩니다.', '양파가 볶아 지면 편으로 썰은 감자를 넣어 줍니다.', '이때 우유와 물도 함께 넣어 줍니다.생크림이 있으시다면 넣어 주셔도 좋아요.', '치킨스톡 한개 넣어 줍니다.', '센불로 끓이다가 거품이 올라오면 약불로 줄이고20~30정도 감자가 푹 익도록 뭉근히 끓여 줍니다.', '바닥에 눌지 안도록 가끔 한번씩 저어주면서감자가 푹 무르도록 끓여 줍니다.', '한김 식혀서핸드블랜더나 믹서로 곱게 갈아 주시면 됩니다.', '편으로 썰은 마늘은 올리브유 두르고 노릇하게 구워 줍니다.', '잘게 썰어 놓은 베이컨은바삭하게 구워서 키친타오래 올려 기름을 쏙 빼 줍니다.', '감자스프 토핑으로 바삭하게 구운 베이컨과 구운마늘.', '감자스프는 용기에 담아 냉동실에 보관하면언제든지 부드러운 감자스프를 즐기실수 있어요.저도 감자스프는 항상 넉넉하게 끓여 두었다가 아침으로 자주 먹는 편이네요.']"
다이어트식단 워맨스가 필요해 오연수 토마토스프 (토마토스튜 간단버전),"['감자1개', '표고버섯1개', '양파1/3개', '마늘1개', '우유300ml', '소금1ts', '올리브유1Ts']","['토마토는 깨끗이 씻어 꼭지를 떼고 밑부분에 열십(+)자로 칼집을 넣어요.', '노랑, 빨강 파프리카를 각각 1/2개 작은 크기로 큐브썰기해요.', '양배추는 먹기 적당한 크기로 큼직큼직 썰어요.(양배추는 방송 레시피는 아니었으나 양파와 양배추를 추가해도 좋다고 오연수님이 언급하셔서 냉털용으로 넣었어요)', '토마토는 끓는물에 10초간 넣고 찬물에 헹궈 껍질을 벗겨요.', '8등분 정도 크기로 썰어 중약불에서 매셔와 주걱으로 으깨면서 끓여요.', '다 으깨지면 중불로 올린 뒤 파프리카, 양배추를 넣고 소금, 후추, 바질, 오레가노를 넣어요.', '등심 (or 부채살)한 덩이를 겉면이 익도록 구운 뒤적당한 크기로 썰어 스프에 넣고 뚜껑은 덮은 뒤 푹 익혀줘요.']"
상큼함이 가득! 차가운 스프 만들기! 썸머냉스프,"['버섯1/2컵', '양파1/2개', '버터1조각', '밀가루1숟가락', '우유200ml', '생크림200ml', '파마산치즈1숟가락', '소금약간', '후추약간']","['양파, 자두, 토마토, 빨강 파프리카는 한 입 크기로 썬다.', '레몬즙을 짠다.', '믹서기에 모든 재료를 넣고 간다.', '그릇에 간 재료를 부어 완성한다.애플민트로 장식하면 예뻐요. ']"
크래미 요리 게살스프 만들기 있는 재료로 간단하게.,"['옥수수통조림1캔', '양파1/2개', '대파1대', '버터2큰술', '밀가루2큰술', '우유3컵', '생크림1/2컵', '소금0.2큰술', '파슬리가루약간']","['먼저 냄비에 물 1.2L, 다시멸치팩을 넣어 15분 정도 끓입니다.', '대파는 0.3cm 간격으로 채 썰어 준비합니다.', '표고버섯은 0.3cm 간격으로 썰어 준비합니다.', '팽이버섯은 밑동을 조금 썰어 버리고 3등분 합니다.', '크래미는 손으로 가늘게 찢어 준비합니다.', '계란은 원하는 조리도구를 사용해서 곱게 풀어 준비합니다.', '볼에 전분가루 1T, 물 2T를 넣어 골고루 섞어 전분물을 만듭니다.', '15분 뒤 다시멸치팩을 꺼냅니다.', '예열된 냄비에 식용유 3T를 두르고 대파를 넣어 볶습니다.', '대파의 은은한 향이 올라올 때 팽이버섯, 표고버섯, 국간장 1T를 넣어 볶습니다.', '팽이버섯, 표고버섯이 알맞게 익었을 때 크래미, 육수를 넣어 끓입니다.', '육수가 보글보글 끓기 시작할 때 전분물, 굴소스 1T를 넣어 끓입니다.', '농도가 맞을 때 계란을 넣어 저으면서 끓입니다.', '계란이 알맞게 익었을 때 부족한 간은 개인의 입맛에 따라 소금, 후춧가루를 넣어 간을 맞추고 마무리하면 게살스프 완성.']"
몸을 가볍게! 그리고 든든하게 먹는 해독스프 만들기! ,"['감자2개', '양파1/2개', '물300ml', '우유200ml', '생크림100ml', '치킨스톡5g', '후춧가루약간', '버터1큰술', '소금약간']","['양파, 당근, 샐러리 양을 2:2:1 비율로 썬다', '애호박과 토마토를 작게 썬다', '냄비에 코코넛오일을 넣고 양파가 투명해 질 때까지 약불로 타지 않게 볶는다.', '당근을 넣고 가볍게 볶아 불린 병아리콩을 넣고 볶는다.병아리콩은 1시간 미리 불려 사용하고, 렌틸콩 같은 슈퍼곡물을 넣어서 만들어도 좋아요 ', '샐러리를 넣고 볶은 후 애호박을 넣고 타지 않게 약불로 볶는다.약불로 볶고, 소금으로 간을 맞춰주세요', '채소가 충분히 익으면 채소가 잠길정도로 물을 부어 센불로 끓인다.', '20~30분 정도 팔팔 끓이면 월계수잎과 파슬리가루, 바질가루, 소금을 넣고 중불로 졸이듯이 끓인다', '토마토를 넣고 한 소끔 끓여 후추, 올리브유를 넣고 완성한다.']"
[무드앤쿡#.64] 표고버섯 시리즈 2편 : 지금같은 환절기에 속까지 따끈하게 데워주는 <중국식 표고버섯 게살 스프,"['양송이버섯150g', '양파50g', '닭육수150ml', '우유50ml', '버터1t', '생크림50-70ml', '월계수잎1/2개', '그라나파다노치즈1t', '올리브유10T', '소금1-2t', '후추1꼬집']","['냄비에 물, 간장, 굴소스를 넣고 끓이다가 양파, 표고버섯을 넣고 끓여줍니다.건 표고버섯을 사용했다면 표고버섯 우린 물을 사용해주세요!', '잘게 찢은 게맛살과 목이버섯을 넣은 뒤에 걸쭉하게 될 때까지 녹말물을 넣습니다.녹말물은 녹말과 물을 동량으로 넣어 풀어줍니다', '계란 푼 물을 넣고 30초간 끓인 뒤에 불을 꺼서 완성합니다.계란물을 대충 저어 흰자와 노른자가 색을 유지하게끔 준비합니다. 냄비에 계란물을 부은 뒤에 많이 휘저으면 국물이 탁해지니 주의하세요!']"
토마토수프 만들기 다이어트 한 끼 식사,"['쌀식빵2장', '고구마300g', '우유420ml', '치즈2장', '소금1꼬집', '파슬리가루약간', '버터조금']","['흑토마토가 껍질이 질기고 꼭지 부분 심지가 있어 꼭지를 깊이 있게 제거해 주었습니다.', '냄비에 준비한 흑토마토가 충분히 잠기도록 물을 붓고 팔팔 끓여준 후 꼭지를 제거한 흑토마토를 넣어줍니다. ', '고르게 흑토마토를 한번 저어줍니다.', '흑토마토를 건져줍니다. 팔팔 끓는 물에 토마토를 넣고 한번 고루 저어 건져주시면 되겠습니다.', '흑토마토 껍질을 벗겨줍니다. 쉽게 잘 벗겨집니다.', '껍질을 제거한 흑토마토를 다져주었습니다. 토마토 수프를 끓였을 때 씹히는 건더기가 있는게 좋아 칼로 다졌습니다. 부드러운 크림수프 느낌이 좋으시면 믹서에 넣고 갈아주세요.', '청양고추 2개를 준비해 곱게 다져줍니다. 양파 1/2개는 곱게 다져줍니다. 밀가루 대신 식빵 1장을 잘게 잘라 준비해 주었습니다. ', '달군 냄비에 기버터 1큰술, 다진마늘 1큰술을 넣고 함께 볶아줍니다.', '다진 양파를 넣고 볶아줍니다.', '중~ 약불에서 양파가 투명하고 부드럽게 익도록 볶아줍니다.', '잘게 자른 식빵을 넣고 볶아줍니다. 밀가루를 넣고 루를 만드는 대신 식빵을 넣어주었습니다. 토마토 수프가 너무 묽은 느낌이 없게 그렇다고 너무 크림 수프 느낌이 나지않게 식빵 한 장을 살짝 넣어주었습니다.', '준비한 토마토를 몽땅 넣어줍니다. 저는 어느정도 건더기가 있는게 좋아 믹서기를 전혀 사용하지 않았습니다. 건더기가 보이는게 싫으시면 토마토를 냄비에 넣고 핸드 블렌더로 곱게 갈아주셔도 좋습니다.', '그리고 은근하게 불을 줄여 물 없이 저어주면서 끓여줍니다.', '허브솔트 약간으로 간을 맞춰주세요. 저는 심심하게 간을 해주었습니다.', '마지막으로 준비한 청양고추를 넣어줍니다.']"
초간단 콘크림 ,"['브로콜리1/4송이', '감자1개', '양파1/2개', '마늘1톨', '물2컵', '생크림1/2컵', '올리브유1큰술', '소금약간', '후춧가루약간']","['재료도 간단한 편입니다. 달달한 맛이 싫으신 분들은 설탕 양을 가감하세요.', '먼저 버터와 밀가루를 2큰술씩 동량으로 넣고 볶아주세요. 보통 이것을 루라고 하는데요. 서양 스프나 소스를 만들때 꼭 필요한 것이 루이지요.', '루가 노릇하게 볶아지면 우유 1컵 반을 부어주어요.', '농도가 생기도록 계속 저어주세요. 금방 농도가 생겨요.', '옥수수캔을 넣어 잘 섞어주세요.', '여기에 설탕 3큰술을 넣어 설탕이 잘 녹도록 해요. 후춧가루를 뿌리고 마무리해요.', ' 금방 완성되는 메뉴라서 너무 좋아요.', '초간단 콘크림 완성입니다. 파슬리가루를 뿌려주면 더욱 좋아요.']"
양파새우스프,"['쇠고기등심17.5g', '양파7.5g', '감자15g', '파프리카3.2g', '토마토25g', '마늘1.7g', '밀가루1.7g', '토마토페이스트13.7g', '케첩9g', '버터5g', '올리브유1g', '월계수잎0.1g', '소금0.1g', '후추0.1g', '물300ml']","['양파는 모두 채썰어 냄비나 프라이팬에 담아요', '올리브유3큰술을 넣고 볶기 시작해요중불', '양파가 숨이 죽으며 물이 나오기 시작하면 불을 약하게 하고 새우를 손질해요', '새우는 머리를 떼고 껍지을 까요', '양파가 갈색으로 변하면 밀가루를 넣고 섞어요', '물2컵을 붓고 잘 섞어요', '새우머리, 껍질 깐 몸통을 넣고 빨갛게 될 때까지 중불에 끓여요중불', '스프가 빨갛게 변했으면 불을 끄고 냅니다.']"
치킨누들수프 - 고단백! 무지방! 살 찔 걱정 No! 코스트코 닭안심 활용요리,"['감자180g', '양파70g', '우유50ml', '크루통10g', '파슬리가루약간', '버터15g', '소금0.5g', '후춧가루0.5g']","['코스트코에서 사온 닭안심이구요,무지방에 No 호르몬, No 스테로이드, No 인공첨가물, No 방부제 제품이에요!닭가슴살처럼 퍽퍽하지 않고 아주 부드러워요.', '편리하게 개별포장 되어 있어 냉장이나 냉동으로 보관하기 너무 좋아요.', '1팩 = 약 600g = 약 4인분!냉동으로 보관하셨다면 먹기 하루전에 냉장실로 옮겨 냉장해동 해주세요.', '보시면 얇은 막이 보이거든요.', '뒤집어 보시면 안쪽에 힘줄이 있어요.', '이 부분만 가위로 제거하고 흐르는 물에 씻어서 준비해주세요.', '준비한 닭안심과 양파, 당근, 샐러리를 먹기 좋은 크기로 썰어주시고 마늘도 슬라이스해서 준비해 주세요.', '닭안심에 미림 1숟가락과 소금, 후추를 넣고 10분간 재워두세요.', '예열해 둔 냄비에 올리브 오일을 넣고 마늘을 먼저 넣고 볶다가 이어서 양파와 당근을 볶아주세요.', '다음으로 양념해서 재워 둔 닭안심을 넣고 마지막으로 샐러리를 넣고 볶아주세요.', '소금과 후추도 뿌려주세요.', '다음으로 치킨스톡 480ml과 물 480ml을 넣고 끓여주세요.월계수잎이 있으시면 넣어주셔도 좋아요!없으면 패스~', '끓기 시작하면 파스타(카사레체) 를 넣어주세요.', '간을 보고 기호에 맞게 소금으로 나머지 간을 해주세요.', '파스타면이 익을 때까지 끓여주시면 치킨누들수프 완성입니다!', '요즘 같은 환절기에 아주 딱이에요~~~']"
맛있고 영양 가득 밤호박 스프 만들기,"['버터15g', '당근600g', '사과1/2개', '다진마늘1T', '양파1/2개', '치킨육수1.5컵', '우유1컵', '소금1/2t', '후추1/8t', '35%생크림1컵']","['먼저 껍질째 사용할 밤호박에 베이킹 소다 2숟가락을 풀어 10분간 물에 담근 다음 깨끗이 씻어주고요.', '양파는 슬라이스로 잘라 준비해 주세요.', '씻은 밤호박의 꼭지와 배꼽을 제거하고 밤호박을 반으로 잘라 씨를 파낸 다음 적당한 크기로 잘라줍니다.', '찜기에 물을 붓고 밤호박을 쪄주세요. 물이 끓은 다음 7분 정도 가열했더니 밤호박이 알맞게 익었어요.전자레인지를 이용하면 손쉽게 밤호박을 찔 수 있어요.', '예열한 팬에 올리브오일 3숟가락을 넣은 다음 슬라이스한 양파를 넣어주세요.', '양파를 볶다가 양파가 투명해지면 버터를 넣고 볶아주세요.', '버터가 녹으면 밀가루 1숟가락을 넣고 저어준 다음 우유를 넣어주세요. 이때 우유를 200ml 정도 남겨 두었다가 농도 조절을 해주세요.', '다 쪄진 밤호박을 냄비에 넣고 핸드믹서기를 이용해 함께 갈아주세요.', '남겨둔 우유를 넣어 스프 농도를 조절해 주세요.', '약간의 소금으로 간 조절을 해주고 한소끔 끓인 다음 불을 꺼주었어요. 기호에 따라 설탕이나 꿀을 첨가해 단맛을 조절해도 좋아요.', '따뜻한 스프로 즐겨도 좋구요. 바게트나 식빵 크루통, 구운 식빵과 함께 곁들이면 간편하고 맛있는 한 끼 식사로도 좋아요.']"
조리법 간단한 당근스프 만드는 법 당근 요리,"['토마토작은거10개', '양파1/2개', '식빵2장', '올리브유1큰술', '레몬즙1큰술', '소금1꼬집', '다진마늘1작은술']","['당근은 씻어서 껍질을 벗기고 깍두기 정도의 크기로 썰어 냄비에 담아요. ', '고기 육수가 있으면 좋지만 없을때는 간편하게 물을 붓고 치킨스톡 작은거 하나 넣어 끓여요. 센불에 올려 끓어오르면 불을 조금 줄이고 당근이 푹 익을때까지 끓여요. ', '당근이 푹 익었으면 으깨는데 핸드블랜더를 이용해서 편리하게 갈거나 주걱으로 으깨기도 하지요. 으깬 당근에 우유를 붓고 끓이면서 소금으로 간 맞춰요.', '우유를 부은 다음에는 오래 끓이지 않고 약한 불에서 잠깐 한번 후루룩 끓이는데 마지막에 버터를 넣어 녹으면 잘 섞고 불을 꺼요. 당근스프의 걸쭉한 농도는 기호에 맞게 우유를 부어 조절하면 좋겠어요. 버터 대신 엑스트라버진 올리브오일을 넣어 먹을때는 그릇에 스프를 담고 먹기 직전에 뿌려요.', '당근스프를 그릇에 담고 당근 장식을 올리고 올리브오일을 뿌리고 굵은 후추 갈아 뿌렸어요', '당근 장식은 이렇게 만들었어요. 당근을 아주 얇게 썰어 접시에 담아 전자레인지에서 슈~~~웅 잠깐 가열해 살짝 꼬들꼬들하게 해요전자레인지']"
버터 옥수수 감자 스프 만드는 법,"['대파흰부분만수북히1컵이상', '버터50그램(2큰술)', '밀가루1큰술', '육수2컵', '우유2컵', '생크림2큰술', '소금(갈릭솔트)약간', '그라인드후추약간']","['냉동에 있던 삶은옥수수를 녹여서 젓가락으로 옥수수사이에 끼워 쭉 밀어주면 알알이 잘 떨어져요감자2개는 껍질을 벗겨 나박하게 썰어 줍니다마늘도 편으로 썰어주고 갈은 마늘을 사용해도 좋아요', '버터 우유1컵 치즈1~2장 소금 생수1/2컵을 준비해요', '냄비에 버터를 녹여주면서', '마늘을 넣어 노릇하게 볶아요', '썰어놓은 양파 감자도 투명해질때까지 볶아가며', '옥수수도 넣어 볶아줍니다', '믹서기에 물1/2컵과함께 갈아줘요', '냄비에 다시 넣어주고우유 1컵을 넣어 저어가며 끓여줘요', '치즈을넣어주고 소금으로 간을 맞쳐주면 완성이예요좀더 고소하고 진하게 드시려면 치즈와 버터를 가감해주면 되요']"
